"total_steps","common_active_calories","floors_ascended","max_heart_rate","min_avg_heart_rate","average_stress","resting_heart_rate","max_stress","abnormalhr_alerts_count","max_avg_heart_rate","total_steps_goal","user_floors_ascended_goal","moderate_intensity_minutes","total_calories","bodybattery_charged","floors_descended","bmr_calories","food_calories_remaining","common_total_calories","average_steps","vigorous_intensity_minutes","total_distance","common_total_distance","active_calories","food_calories_consumed","id","athlete_id","calendar_date","user_intensity_goal","min_heart_rate","body_battery_drained","sleep_duration"
"2572","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1943","0","0","1878","0","2721","0","0","2129","40733","14","NaN",3464,1,"2016-04-23","150","0","0","15120"
"15039","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2025","0","0","1878","3015","3015","0","0","17340","17369","147","NaN",3465,1,"2016-04-22","150","0","0","NaN"
"5307","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1638","0","0","1515","1638","1638","0","0","4302","4302","123","NaN",3466,1,"2016-04-21","150","0","0","32640"
"14734","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1976","0","0","1878","3149","3149","0","0","17867","17771","98","NaN",3467,1,"2016-04-20","150","0","0","34860"
"5706","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1970","0","0","1878","3027","3027","0","0","6146","45295","92","NaN",3468,1,"2016-04-19","150","0","0","41040"
"16611","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1986","0","0","1878","3111","3111","0","0","19145","19074","108","NaN",3469,1,"2016-04-18","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","1431","1431","0","0","0","45381","0","NaN",3470,1,"2016-04-17","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","726","726","0","0","0","40249","0","NaN",3471,1,"2016-04-16","150","0","0","39900"
"23326","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1935","0","0","1878","3437","3437","0","0","26771","28787","57","NaN",3472,1,"2016-04-15","150","0","0","NaN"
"6419","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1667","0","0","1538","2772","2772","0","0","6872","46472","129","NaN",3473,1,"2016-04-14","150","0","0","42120"
"17646","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2001","0","0","1878","3181","3181","0","0","20693","20404","123","NaN",3474,1,"2016-04-13","150","0","0","38220"
"4750","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1961","0","0","1878","3076","3076","0","0","5419","44661","83","NaN",3475,1,"2016-04-12","150","0","0","40140"
"5728","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2010","0","0","1878","2279","2279","0","0","5990","5953","132","NaN",3476,1,"2016-04-11","150","0","0","29940"
"19155","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1891","0","0","1878","3455","3455","0","0","22646","22681","13","NaN",3477,1,"2016-04-10","150","0","0","29340"
"2031","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1884","0","0","1878","2664","2664","0","0","1689","40525","6","NaN",3478,1,"2016-04-09","150","0","0","10920"
"13457","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1955","0","0","1878","3045","3045","0","0","16726","16535","77","NaN",3479,1,"2016-04-08","150","0","0","42060"
"4427","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1995","0","0","1878","1995","1995","0","0","3706","3706","117","NaN",3480,1,"2016-04-07","150","0","0","28200"
"6030","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1987","0","0","1878","3694","3694","0","0","6009","45164","109","NaN",3481,1,"2016-04-06","150","0","0","NaN"
"22348","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1464","0","0","1571","2885","2885","0","0","25734","25470","-107","NaN",3482,1,"2016-04-05","150","0","0","40080"
"10292","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2091","0","0","1878","3771","3771","0","0","9308","49028","213","NaN",3483,1,"2016-04-04","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3484,1,"2016-04-03","150","0","0","28440"
"1612","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1892","0","0","1878","3324","3324","0","0","1333","40676","14","NaN",3485,1,"2016-04-02","150","0","0","15420"
"10709","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1960","0","0","1878","2741","2741","0","0","12646","12529","82","NaN",3486,1,"2016-04-01","150","0","0","40140"
"9200","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1963","0","0","1878","2667","2667","0","0","11432","11271","85","NaN",3487,1,"2016-03-31","150","0","0","39780"
"5698","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1973","0","0","1878","3722","3722","0","0","6009","44974","95","NaN",3488,1,"2016-03-30","150","0","0","37560"
"16107","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1954","0","0","1878","3107","3107","0","0","19811","19564","76","NaN",3489,1,"2016-03-29","150","0","0","NaN"
"4642","NaN","0","0","0","0","0","0","0","0","NaN","10","0","795","0","0","729","2233","2233","0","0","3785","42623","66","NaN",3490,1,"2016-03-28","150","0","0","17160"
"15056","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1753","0","0","1878","2217","2217","0","0","15851","15862","-125","NaN",3491,1,"2016-03-27","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3492,1,"2016-03-26","150","0","0","28140"
"8978","NaN","0","0","0","0","0","0","0","0","NaN","10","0","836","0","0","976","1290","1290","0","0","10951","11131","-140","NaN",3493,1,"2016-03-25","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3494,1,"2016-03-24","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3495,1,"2016-03-23","150","0","0","42840"
"7910","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1847","0","0","1878","2185","2185","0","0","9046","9239","-31","NaN",3496,1,"2016-03-22","150","0","0","34440"
"12488","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1910","0","0","1878","2619","2619","0","0","14732","15912","32","NaN",3497,1,"2016-03-21","150","0","0","NaN"
"5882","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2010","0","0","1878","2203","2203","0","0","5792","5807","132","NaN",3498,1,"2016-03-20","150","0","0","37080"
"21022","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2241","0","0","1878","3118","3118","0","0","21781","22708","363","NaN",3499,1,"2016-03-19","150","0","0","35940"
"15458","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2078","0","0","1878","2831","2831","0","0","16742","16556","200","NaN",3500,1,"2016-03-18","150","0","0","15960"
"10117","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1979","0","0","1878","2709","2709","0","0","12133","12085","101","NaN",3501,1,"2016-03-17","150","0","0","37200"
"5261","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2005","0","0","1878","2005","2005","0","0","4310","4310","127","NaN",3502,1,"2016-03-16","150","0","0","34740"
"15475","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2036","0","0","1878","3140","3140","0","0","18219","17984","158","NaN",3503,1,"2016-03-15","150","0","0","NaN"
"4393","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1948","0","0","1878","3634","3634","0","0","4648","43872","70","NaN",3504,1,"2016-03-14","150","0","0","20040"
"8257","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1937","0","0","1878","2715","2715","0","0","11015","11010","59","NaN",3505,1,"2016-03-13","150","0","0","29040"
"3752","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1885","0","0","1878","5790","5790","0","0","3073","110745","7","NaN",3506,1,"2016-03-12","150","0","0","NaN"
"10414","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1729","0","0","1624","2467","2467","0","0","12473","12341","105","NaN",3507,1,"2016-03-11","150","0","0","40080"
"7291","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2039","0","0","1878","2039","2039","0","0","5842","5842","161","NaN",3508,1,"2016-03-10","150","0","0","30480"
"5576","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1962","0","0","1878","3737","3737","0","0","5816","45001","84","NaN",3509,1,"2016-03-09","150","0","0","17040"
"3870","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2011","0","0","1878","2235","2235","0","0","4196","4358","133","NaN",3510,1,"2016-03-08","150","0","0","16440"
"12710","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1963","0","0","1878","2850","2850","0","0","15128","14926","85","NaN",3511,1,"2016-03-07","150","0","0","25620"
"4057","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1955","0","0","1878","3705","3705","0","0","4602","43960","77","NaN",3512,1,"2016-03-06","150","0","0","37080"
"3929","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1926","0","0","1878","4002","4002","0","0","3184","58025","48","NaN",3513,1,"2016-03-05","150","0","0","15120"
"12106","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2082","0","0","1878","2544","2544","0","0","12342","13244","204","NaN",3514,1,"2016-03-04","150","0","0","36960"
"3857","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1974","0","0","1878","2209","2209","0","0","4310","4337","96","NaN",3515,1,"2016-03-03","150","0","0","42960"
"9781","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1977","0","0","1878","2657","2657","0","0","11631","11628","99","NaN",3516,1,"2016-03-02","150","0","0","NaN"
"4488","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1675","0","0","1588","3319","3319","0","0","4797","44352","87","NaN",3517,1,"2016-03-01","150","0","0","41580"
"14591","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2020","0","0","1878","2926","2926","0","0","17093","17009","143","NaN",3518,1,"2016-02-29","150","0","0","21480"
"3696","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1912","0","0","1878","4313","4313","0","0","4531","60061","34","NaN",3519,1,"2016-02-28","150","0","0","29640"
"1865","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1890","0","0","1878","3365","3365","0","0","1521","40659","12","NaN",3520,1,"2016-02-27","150","0","0","NaN"
"11522","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1990","0","0","1878","2728","2728","0","0","13390","13207","112","NaN",3521,1,"2016-02-26","150","0","0","40980"
"5737","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2014","0","0","1878","2014","2014","0","0","4671","4671","136","NaN",3522,1,"2016-02-25","150","0","0","31680"
"5032","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1964","0","0","1878","3634","3634","0","0","5169","44494","86","NaN",3523,1,"2016-02-24","150","0","0","43020"
"8783","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1961","0","0","1878","2545","2545","0","0","10210","10081","83","NaN",3524,1,"2016-02-23","150","0","0","NaN"
"12506","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1878","0","0","1791","2776","2776","0","0","14836","14756","87","NaN",3525,1,"2016-02-22","150","0","0","29340"
"1542","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1888","0","0","1878","3362","3362","0","0","1280","40565","10","NaN",3526,1,"2016-02-21","150","0","0","NaN"
"3765","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1922","0","0","1878","4130","4130","0","0","6969","45815","44","NaN",3527,1,"2016-02-20","150","0","0","15540"
"9384","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1951","0","0","1878","2747","2747","0","0","11564","11364","73","NaN",3528,1,"2016-02-19","150","0","0","42600"
"7979","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1946","0","0","1878","2632","2632","0","0","10144","9992","68","NaN",3529,1,"2016-02-18","150","0","0","42300"
"6731","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2024","0","0","1878","2346","2346","0","0","7025","7001","146","NaN",3530,1,"2016-02-17","150","0","0","17760"
"5891","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1978","0","0","1878","3705","3705","0","0","5698","46679","99","NaN",3531,1,"2016-02-16","150","0","0","NaN"
"10222","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1772","0","0","1645","2366","2366","0","0","11535","11517","127","NaN",3532,1,"2016-02-15","150","0","0","29340"
"1395","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1886","0","0","1878","3358","3358","0","0","1154","40248","8","NaN",3533,1,"2016-02-14","150","0","0","36960"
"3856","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1964","0","0","1878","3688","3688","0","0","4224","44455","86","NaN",3534,1,"2016-02-13","150","0","0","12600"
"4520","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1977","0","0","1878","2242","2242","0","0","4867","4868","99","NaN",3535,1,"2016-02-12","150","0","0","16440"
"10760","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2004","0","0","1878","2398","2398","0","0","10678","10604","126","NaN",3536,1,"2016-02-11","150","0","0","42420"
"9237","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1978","0","0","1878","2599","2599","0","0","10636","10609","100","NaN",3537,1,"2016-02-10","150","0","0","41580"
"4731","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1959","0","0","1878","3737","3737","0","0","4906","45686","81","NaN",3538,1,"2016-02-09","150","0","0","NaN"
"13866","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1743","0","0","1536","2121","2121","0","0","13438","13602","208","NaN",3539,1,"2016-02-08","150","0","0","NaN"
"1704","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1890","0","0","1878","3430","3430","0","0","1378","42345","12","NaN",3540,1,"2016-02-07","150","0","0","29340"
"1748","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1891","0","0","1878","3337","3337","0","0","1445","40701","13","NaN",3541,1,"2016-02-06","150","0","0","17760"
"10725","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2003","0","0","1878","2605","2605","0","0","11794","11592","125","NaN",3542,1,"2016-02-05","150","0","0","37260"
"5096","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1967","0","0","1878","3675","3675","0","0","5424","44977","89","NaN",3543,1,"2016-02-04","150","0","0","42360"
"8746","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1969","0","0","1878","2546","2546","0","0","10202","10150","91","NaN",3544,1,"2016-02-03","150","0","0","38760"
"8765","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2094","0","0","1878","2094","2094","0","0","7213","7213","216","NaN",3545,1,"2016-02-02","150","0","0","34080"
"12754","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2042","0","0","1878","2636","2636","0","0","13215","13044","164","NaN",3546,1,"2016-02-01","150","0","0","30600"
"6279","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2029","0","0","1878","2315","2315","0","0","6223","6246","151","NaN",3547,1,"2016-01-31","150","0","0","NaN"
"5502","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1833","0","0","1814","4274","4274","0","0","6534","62773","19","NaN",3548,1,"2016-01-30","150","0","0","40740"
"5943","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2011","0","0","1878","2237","2237","0","0","5805","5781","133","NaN",3549,1,"2016-01-29","150","0","0","31440"
"10829","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2098","0","0","1878","3588","3588","0","0","8746","47766","219","NaN",3550,1,"2016-01-28","150","0","0","28980"
"8336","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2063","0","0","1878","2251","2251","0","0","7261","7222","185","NaN",3551,1,"2016-01-27","150","0","0","34740"
"2101","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1928","0","0","1878","1928","1928","0","0","1722","1722","50","NaN",3552,1,"2016-01-26","150","0","0","NaN"
"4249","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1943","0","0","1878","3773","3773","0","0","4559","46096","65","NaN",3553,1,"2016-01-25","150","0","0","34500"
"4551","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1990","0","0","1878","2251","2251","0","0","4875","4895","112","NaN",3554,1,"2016-01-24","150","0","0","38700"
"4704","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1956","0","0","1878","3708","3708","0","0","4756","45566","78","NaN",3555,1,"2016-01-23","150","0","0","NaN"
"9314","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2101","0","0","1878","2441","2441","0","0","9059","9080","223","NaN",3556,1,"2016-01-22","150","0","0","31860"
"5296","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1995","0","0","1878","2232","2232","0","0","5253","5254","117","NaN",3557,1,"2016-01-21","150","0","0","NaN"
"2632","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1732","0","0","1678","2020","2020","0","0","3290","3303","54","NaN",3558,1,"2016-01-20","150","0","0","NaN"
"2443","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1928","0","0","1878","2317","2317","0","0","3516","3723","50","NaN",3559,1,"2016-01-19","150","0","0","35400"
"5655","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2021","0","0","1878","2309","2309","0","0","5906","5907","143","NaN",3560,1,"2016-01-18","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3561,1,"2016-01-17","150","0","0","NaN"
"0","NaN","0","0","0","0","0","0","0","0","NaN","10","0","0","0","0","0","0","0","0","0","0","0","0","NaN",3562,1,"2016-01-16","150","0","0","11640"
"4688","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1994","0","0","1878","2248","2248","0","0","4916","4917","116","NaN",3563,1,"2016-01-15","150","0","0","NaN"
"4648","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1647","0","0","1533","2059","2059","0","0","5419","5436","114","NaN",3564,1,"2016-01-14","150","0","0","29280"
"4719","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2004","0","0","1878","2254","2254","0","0","4969","4987","126","NaN",3565,1,"2016-01-13","150","0","0","31500"
"5241","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1998","0","0","1878","2257","2257","0","0","5322","5316","120","NaN",3566,1,"2016-01-12","150","0","0","30480"
"5141","NaN","0","0","0","0","0","0","0","0","NaN","10","0","2000","0","0","1878","2241","2241","0","0","5098","5116","122","NaN",3567,1,"2016-01-11","150","0","0","30180"
"439","NaN","0","0","0","0","0","0","0","0","NaN","10","0","1887","0","0","1878","1887","1887","0","0","352","352","9","NaN",3568,1,"2016-01-10","150","0","0","NaN"
